,home,date,result,goals,away,total_shots,shots_on_target,goals_on_penalty,total_penalties,percentage_possession,fouls,yellow_cards,red_cards,season,rank_h,rank_a,description,prediction
460,benevento,2020-11-28,N,-0.8,juventus,-4.799999999999999,-1.2000000000000002,-0.2,0.0,-13.6,1.4000000000000004,1.0,0.0,2020-2021,0.0,4.0,"David faces Goliath at Stadio Ciro Vigorito as Benevento and Juventus go head to head in the Serie A round 9. The Bianconeri aim to build on a routine 2-0 win over Cagliari where Cristiano Ronaldo scored a brace, and we are positive that the title holders will adopt an attack-minded approach in Saturday’s football match. Bonucci, Chiellini, and Demiral remain in the recovery room, meaning that Dutch defender De Ligt should keep his place in the starting XI. Aaron Ramsey is rated doubtful for the Benevento game. 

The newcomers did well to beat Fiorentina on the road in their last league match, but it is well known that the Viola are no longer considered the team to beat in the Serie A. Benevento face an uphill task against Juve, who have been in a fine form in the Italian top flight of late. The likes of Iago Falque, Dabo, Tuia, and Volta are sidelined with injury, while Foulon and Letizia are major doubts for the hosts. ",P
461,atalanta,2020-11-28,P,-0.1999999999999999,hellas verona,1.1999999999999993,-0.5999999999999996,0.2,0.2,8.200000000000003,0.0,-0.1999999999999997,0.0,2020-2021,3.0,0.0,"Atalanta play host to Verona at their Gewiss Stadium on day 33 of the 2021/22 Serie A campaign. The Orobici missed out on a spot in the Champions League, but they will give 100% to secure a top-six finish. Luis Muriel is widely expected to return to the starting XI, while Marten de Roon is back after serving his one-game ban in a 2-1 loss at Sassuolo. Josip Ilicic remains in the recovery room, alongside Freuler and Djimsiti. 

The Mastini, on the other hand, aim to make amends for a 2-0 loss to Inter. Verona, though, are not regarded as good travelers, which is probably the main reason why we predict Atalanta will return to winning ways on Monday evening. As for the visiting side, Barak should be recalled to the starting XI, while both Pandur and Dawidowicz continue to miss out through injuries. ",V
462,lazio,2020-11-29,P,0.4000000000000001,udinese,2.4000000000000004,1.1999999999999995,0.0,0.0,6.199999999999996,-2.1999999999999997,0.6000000000000001,0.0,2020-2021,3.0,0.0,"After rolling over Fiorentina 4-0 at the weekend, Lazio will look to extend their winning run in the Serie A to five games when they take on Udinese on Matchday 10. The Biancocelesti look unstoppable at the moment, but the Zebrette should not be written off just yet. Ciro Immobile, who scored his sixth goal of the season, should continue to lead the line for the capital club, while there are no fresh injury worries in the home team. 

Udinese, on the other hand, looked sharp in front of goal in a 2-2 draw with Atalanta, and given their attacking potential, we believe that there is a big value in betting on over 2.5 goals. Adam Masina remains on the sidelines with a knee injury, while fellow defender Leonardo Buta faces race against clock to be fit for Sunday’s showdown.",V
463,bologna,2020-11-29,V,1.0,crotone,6.4,2.4000000000000004,-0.2,-0.2,1.1999999999999955,1.0,-0.3999999999999999,-0.4,2020-2021,4.0,0.0,"Bologna quickly bounced back from a 1-0 loss to Napoli, with the team beating Sampdoria on the road on Matchday 9. Sinisa Mihajlovic’s men regained a much-needed confidence, and they will be looking to give fans yet another reason for celebration when they take on Cagliari at their Stadio Renato Dall’Ara. The likes of Dijks, Santander, and Skov Olsen remain in the treatment room for the hosts. 

Cagliari, on the other hand, suffered a 2-0 loss to Lazio on home soil at the weekend, with the team remaining in the ultimate position in the standings. The rock-bottom side have yet to record a win in the 2020/21 Serie A campaign, and given Bologna’s display in the triumph over Sampdoria, anything but a routine home win would be a major surprise. Golemic is sidelined with injury, but there are no suspended players in the away team ahead of the trip to Emilia-Romagna. ",V
464,cagliari,2020-11-29,N,0.6000000000000001,spezia,-1.5999999999999996,0.4000000000000003,0.2,0.2,-7.799999999999997,-3.599999999999998,-0.6000000000000001,0.0,2020-2021,4.0,0.0,"Cagliari will be aiming to build on a 3-1 Coppa Italia win over Pisa when they take on Spezia in the opening match of the season. The Sardinians finished the last Serie A season just above the relegation zone, and, no doubt, they are eager to make amends for the unsuccessful campaign. Midfielder Marko Rog is injured for the season opener, but he should be the only absentee in the home team. 

New signing Kevin Strootman will be the man to watch in the home side. Spezia, on the other hand, are eyeing yet another elite division survival. The Black and Whites are tough to beat at home, but they will have a big fish to fry in Monday’s football match. Leo’ Sena is out of contention through injury, while Nzola is a major doubt and he will be assessed ahead of the kick-off.",V
465,napoli,2020-11-29,V,-1.6,roma,2.6000000000000014,0.2000000000000001,-0.4,-0.4,5.399999999999999,-4.4,-0.2000000000000001,0.2,2020-2021,2.0,1.0,"There will be fireworks when Napoli and Roma take on each other at Stadio Diego Armando Maradona on Monday. The Neapolitans suffered a heart-breaking loss to Fiorentina on Matchday 32 to drop to third place in the standings. Luciano Spalletti’s troops are eager to stay in Scudetto race, and they have no other choice but to go all guns blazing at Roma. Cameroon international Anguissa is back from suspension, while all Di Lorenzo, Malcuit, Ounas, and Petagna have been struggling with injuries of late. 

The Giallorossi, on the other hand, came from behind to beat rock-bottom Salernitana at the weekend. Since Jose Mourinho’s troops will go for a win as well, we believe that punters from all around the globe can find value in betting on over 2.5 goals. Lorenzo Pellegrini served his one-game ban against Salernitana, while Leonardo Spinazzola has overcome his long-term injury. ",N
466,milan,2020-11-29,V,1.4,fiorentina,8.999999999999998,3.2,0.2,0.6,-2.8000000000000043,-0.8000000000000007,0.8,-0.2,2020-2021,1.0,2.0,"After surviving Lazio at Stadio Olimpico, Milan will be aiming to retain top position when they face Fiorentina in a highly-anticipated Serie A game. The Rossoneri aim to put icing on the cake on a very successful season, and they are likely to fight tooth and nail against the Viola. All Bennacer, Florenzi, and Kjaer continue to miss out through injuries, while talented midfielder Sandro Tonali should keep his place in the starting XI after scoring a late winner in Rome. 

Fiorentina, on the other hand, are eyeing a spot in European competitions. Vincenzo Italiano’s men, though, failed to impress in a 2-1 loss to relegation strugglers Salernitana, which is probably the main reason why we are going to bet on the league leaders. As for the visiting side, both Torreira and Castrovilli remain on the sidelines with injuries. ",V
467,genoa,2020-11-30,P,-0.6,parma,1.799999999999999,-0.2000000000000001,-0.2,-0.2,5.200000000000003,-0.5999999999999996,0.2000000000000001,0.2,2020-2021,0.0,4.0,"Genoa and Parma, the two bottom-table sides, square off against each other at Stadio Comunale Luigi Ferraris on Matchday 9. The Rossoblu aim to put an end to their three-game losing run in the Serie A, and we are positive that they will leave their hearts on the field in Monday’s football match. You should bear in mind that Genoa are after their second win of the season. 

The Gli Emiliani, on the other hand, have recorded only one win in the new Serie A campaign as well, meaning that an entertaining encounter is on the cards at Stadio Comunale Luigi Ferraris. Since both teams are likely to go for a win, we believe that punters can find value in betting on both teams to score. Perin is out of contention through suspension for the hosts, while Cassata, Pjaca, Zappacosta, Biraschi, and Criscito are injured. As for the visitors, Valenti, Pezzella Giu, Hernani, and Mihaila miss the trip to Genoa.",N
468,torino,2020-11-30,N,0.3999999999999999,sampdoria,1.5999999999999996,0.1999999999999997,0.4,0.2,-2.799999999999997,-2.3999999999999986,-0.3999999999999999,-0.2,2020-2021,2.0,2.0,"Saturday’s football game at Stadio Olimpico di Torino pits together Torino and Sampdoria, the two teams who are almost level on points in the Serie A standings. Il Toro do not seem to be at the top of their game, with the team losing three of their last four league fixtures. Torino failed to spoil Milan’s party at Stadio San Siro at the weekend, and, no doubt, they are low on spirits ahead of the visit of Sampdoria. 

La Samp, on the other hand, aim to bounce back from a 3-1 loss to Atalanta. Despite the midweek defeat, Sampdoria have been in a fine form of late, and they are likely to hold Torino to a draw at Stadio Olimpico di Torino. The good news for the visitors is that Bereszynski returns from suspension, but all Augelio, Damsgaard, Verre, and Vieira are out of contention through injuries. ",N
469,spezia,2020-12-05,P,-0.3999999999999999,lazio,0.8000000000000007,-0.5999999999999996,-0.2,-0.2,2.199999999999996,5.4,-0.2000000000000001,0.0,2020-2021,0.0,4.0,"Stadio Alberto Picco will host Saturday’s Serie A game between Spezia and Lazio, the two sides who sit in the opposite halves of the table. Spezia are eight points clear of the relegation zone, but, no doubt, they would be happy with one point from the Lazio game. Centre-back serves a one-match ban, while the likes of Leo Sena, Reca, Maggiore, and Colley are out of contention with injuries. 

The Biancocelesti, on the other hand, aim to bounce back from an unlucky defeat to league leaders Milan. The capital club have a chance to climb to the Europa League berth, and they should take advantage of Spezia’s poor form. There are no fresh injury worries in Maurizio Sarri’s team, fit-again defender Luiz Felipe should be recalled to the starting XI. Experienced winger Pedro is pushing for a start as well. ",P
470,inter,2020-12-05,V,1.0,bologna,-1.4000000000000004,-1.0,0.2,0.2,2.6000000000000014,4.399999999999999,-0.8,0.0,2020-2021,2.0,2.0,"Stadio Giuseppe Meazza will host Saturday’s football game between Inter and Bologna, the two teams who sit in top six ahead of Matchday 4. The Nerazzurri kicked off the new Serie A campaign with back-to-back wins over Genoa (4-0) and Verona (1-3), but they dropped two points in a 2-2 draw with Sampdoria at the weekend. 

Since Romelu Lukaku returned to Chelsea in the summer transfer window, fellow attacker Lautaro Martinez will be the man to watch in the home team, while midfielder Sensi should be the only absentee for the hosts. Sinisa Mihajlovic’s troops did well to beat Verona thanks to Mattias Svanberg’s goal, but given their anything but good away record in the Serie A, we are tempted to put our money on the hosts. Both Schouten and Kingley are out of contention with injuries for the visiting team. ",V
471,juventus,2020-12-05,V,0.0,torino,6.4,1.7999999999999998,-0.2,-0.2,10.4,-2.4000000000000004,-0.7999999999999998,0.2,2020-2021,3.0,0.0,"After sharing the spoils with Atalanta in Bergamo, Juventus will look to start a new winning run in the Serie A when they take on Torino in the Turin derby. The Bianconeri are determined to book their place in the Champions League for yet another term, and, no doubt, big-money signing Dusan Vlahovic is capable of helping “The Old Lady” meet the goal. 

Danilo, who scored a late equalizer against the Orobici, misses out through suspension, while both Chiellini and Chiesa remain in the recovery room. Torino, on the other hand, suffered yet another dip in form, and seeing that they failed to impress in back-to-back losses to Udinese and Venezia, we are tempted to put our money on Juve. Both Fares and Praet are sidelined with injuries, but there are no suspended players in the away team ahead of the local derby.",V
472,hellas verona,2020-12-06,N,-0.3999999999999999,cagliari,-0.4000000000000003,-1.2000000000000002,0.0,0.0,-2.200000000000003,5.799999999999999,1.8000000000000005,0.0,2020-2021,1.0,2.0,"Verona will be looking to bounce back from a 3-1 loss to Sampdoria when they welcome Cagliari to their Stadio Marc’Antonio Bentegodi on Matchday 15. The Mastini continue with their habit of producing much better showings at home than on the travels, and you should know that they are eyeing their sixth consecutive win in the “City of Love”. Both Frabotta and Hongla should miss out for the hosts, while Croatia international Nikola Kalinic is a major doubt. 

The Sardinians, on the other hand, dropped two points in a 1-1 draw with Salernitana, and given their poor away record, we believe that there is a big value in betting on Verona. All Godin, Walukiewicz, and Rog are sidelined with injuries for the visiting team, while fit-again forward Leonardo Pavoletti is pushing for a start after scoring as a substitute in the draw with Salernitana. ",V
473,roma,2020-12-06,N,0.8000000000000003,sassuolo,4.800000000000001,2.4,0.0,0.0,-13.0,-1.799999999999999,-1.0,0.0,2020-2021,2.0,1.0,"Roma will look to climb to top position in the standings when they take on Sassuolo at their Stadio Olimpico. As things stand now, new boss Jose Mourinho is doing a great job with the capital club, who kicked off the new Serie A campaign with back-to-back wins over Fiorentina and Salernitana. The Giallorossi are likely to stick to their attacking style of play, but keep in mind that both Smalling and Spinazzola remain in the recovery room. 

The likes of Pellegrini, Vina, and Mancini are rated doubtful for the game. The Neroverdi, on the other hand, defeated Verona 3-2 in their first away game of the season, and, taking everything into account, we believe that there is a big value in betting on over 2.5 goals. Midfielder Pedro Obiang should be the only absentee in the away team, whilst Roma defenders should have Domenico Berardi at bay.",V
474,parma,2020-12-06,N,0.3999999999999999,benevento,-2.3999999999999995,-0.8000000000000003,0.2,0.2,0.4000000000000057,-2.200000000000001,-2.4,-0.2,2020-2021,4.0,0.0,"Stadio Ennio Tardini will host Sunday’s football game between Parma and Benevento, the two teams who will give 100% to secure the Serie A survival. Benevento made a slow start to the season, but they have been showing signs of improvement of late, with the team beating Fiorentina on the road, while sharing the spoils with Ronaldo-less Juventus. The hosts aim to escape the danger zone, and they are surely capable of matching Parma behind closed doors. 

Schiattarella is banned, while Maggio, Volta, Caldirola, and Iago Falque are all sidelined with injury. The hosts, on the other hand, desperately needed a win at Genoa, and they managed to get one. Parma aim to give fans yet another reason for celebration, but given Benevento’s current form, we are tempted to put our money on draw. The likes of Gagliolo, Pezzella Giu, Sohm, Mihaila, Scozzarella, and Cyprien are all out of contention through injury.",N
475,sampdoria,2020-12-06,P,-1.0,milan,-9.2,-3.0,-0.4,-0.6000000000000001,-7.799999999999997,1.599999999999998,0.6000000000000001,0.2,2020-2021,1.0,2.0,"Sampdoria and Milan go head to head at Stadio Luigi Ferraris in what is expected to be an interesting Serie A game. La Samp have been struggling to find their form at the start of the season, with the team still looking for their first triumph of the process. Considering that Marco Giampaolo’s troops failed to impress in a 2-1 loss to Verona, home win should not be considered. 

The Rossoneri, on the other hand, are high on confidence following a 3-2 win over their local rivals Milan. The title holders aim to overtake Atalanta in top position, and we predict that they will take advantage of Sampdoria’s slow start to the season. A man to watch in the away team will be Rafael Leao, who scored a brace in the Derby della Madonnina, while both Alessandro Florenzi and Rade Krunic are out of contention with injuries.",P
476,crotone,2020-12-06,P,-1.0,napoli,-9.2,-3.2,0.0,0.0,-5.800000000000004,5.6,1.8000000000000005,0.2,2020-2021,0.0,4.0,"Buoyed by a splendid 4-0 win over Roma, Napoli will be aiming to give fans yet another reason for celebration when they take on Crotone at Stadio Ezio Scida on Sunday evening. The Neapolitans aim to keep their Scudetto hopes alive, and we are positive that they will go all guns blazing at Crotone on Matchday 10. Matteo Politano is pushing for a start after finding the net as a substitute in the triumph over Roma. 

Amir Rrahmani, who has been tested positive for coronavirus, is the only absentee in the away team. The Rossoblu, on the other hand, have been struggling in front of goal of late, with the team failing to find the net in the previous three league fixtures. Napoli emerged triumphant in each of their previous four meetings with Crotone, and, taking everything into account, anything but a routine away win should be a major surprise. ",P
477,fiorentina,2020-12-07,N,-0.2,genoa,-5.4,-1.0,0.0,0.0,6.600000000000001,3.4000000000000004,0.4000000000000001,0.0,2020-2021,0.0,1.0,"Monday’s football game between Fiorentina and Genoa will bring down the curtain on day 22 of the 2021/2022 Serie A campaign. The Viola experienced all sorts of problems at the back in a 4-0 loss to Torino, but it is well known that they produce much better showings at home than on the travels. Midfielder Sofyan Amrabat is on international duty, but he should be the only absentee in the home team. As always, a man to watch in the home team will be Arsenal target Dusan Vlahovic, who is enjoying a season to remember. 

The Rossoblu, on the other hand, have been anything but impressive under new boss Andriy Shevchenko, whose feature is in great danger. Given Genoa’s poor away record in the Serie A, we are tempted to put our money on the Viola this time out. Nikola Maksimovic is injured for the visiting team, while fellow defender Laurens Serpe has been tested positive for coronavirus.",V
478,sassuolo,2020-12-11,V,0.2,benevento,-1.6000000000000003,-0.6000000000000001,0.2,0.2,15.199999999999996,0.0,-1.4,-0.2,2020-2021,4.0,0.0,"After holding Roma to a goalless draw at Stadio Olimpico, Sassuolo will be aiming to start a new winning run in the Serie A when they welcome Benevento at their Mapei Stadium – Citta del Tricolore. The Neroverdi failed to find the net in the previous two league fixtures, but bookies still see them as hot favourites to win Friday’s football game. The good news for the hosts is that Defrel should be fit to face Benevento on Matchday 11. 

The visitors, on the other hand, are undefeated in the previous three league fixtures. Following a hard-fought 1-0 win over Fiorentina, Benevento shared the spoils with Juve and Parma in the previous two Serie A games, but they will have a big fish to fry against Sassuolo. Even though experienced midfielder Pasquale Schiattarella returns from suspension, we are tempted to put our money on the Neroverdi. ",V
479,torino,2020-12-12,P,0.0,udinese,0.200000000000001,0.3999999999999999,0.0,0.0,1.0,2.0,0.0,0.0,2020-2021,2.0,1.0,"Torino and Udinese face each other at Stadio Olimpico di Torino in the closing match of the Serie A day 13. Il Toro failed to impress in a 1-0 loss to Spezia, with the team taking no more than one shot on target in their last game before the international break. Igor Juric’s men produce much better showings at home than on the travels, and seeing that Andrea Belotti has been raising his form week by week, home win should be considered. 

All Ansaldi, Praet, and Mandragora are rated doubtful for the match, while Rodriguez remains in the recovery room. The Zebrette, on the other hand, failed to win the previous four away games, and they are unlikely to spoil Torino’s party at Stadio Olimpico di Torino. Makengo misses the match through suspension, while Pussetto is out of contention through with injury. ",V
480,crotone,2020-12-12,V,-1.2,spezia,-5.0,-2.0,-0.2,-0.2,-10.6,-4.800000000000001,-0.2000000000000001,0.4,2020-2021,0.0,0.0,"Crotone will be looking to make amends for a heavy 4-0 loss to Napoli when they host Spezia at their Stadio Ezio Scida on Matchday 11. The Rossoblu have been struggling in front of goal of late, with the team failing to find the net in the previous four league fixtures, and, no doubt, they are low on confidence ahead of Saturday’s clash. To make things even worse for the home team, midfielder Jacopo Petriccione is sidelined through suspension. 

Spezia, on the other hand, aim to bounce back from a 2-1 loss to Lazio. The visitors are eager to escape the relegation zone, and it seems as if they will not have a better chance than this to return to winning ways. When the two teams met at Stadio Ezio Scida in the Serie B earlier in 2020 Spezia defeated Crotone 2-1, and we predict that the history is going to repeat itself. ",P
481,lazio,2020-12-12,P,0.3999999999999999,hellas verona,-2.0,1.4000000000000004,0.2,0.2,4.600000000000001,-4.400000000000002,0.0,0.0,2020-2021,3.0,0.0,"Lazio will try to recover from a 2-1 defeat to Napoli when they host Verona to their Stadio Olimpico on Matchday 6. The Biancocelesti continue to rely on experienced attacker Ciro Immobile, who has netted two goals this season, and we are positive that the 32-year-old will pose a big threat to the opposition back-line. Keep in mind that midfielder Danilo Cataldi is banned for a blasphemous language. 

Verona, on the other hand, continue with their old habit of producing much better showings at home than on the travels. Verona often struggle on the road, but the share of spoils is on the cards this time out as Gabriele Cioffi’s troops are undefeated in the previous three meetings with Lazio in the Eternal City. There are no fresh selection worries in the away side ahead of the trip to Rome. ",N
482,milan,2020-12-13,N,1.4,parma,11.6,3.6,0.4,0.8,11.200000000000005,1.1999999999999993,0.3999999999999999,0.0,2020-2021,3.0,0.0,"High-flying Milan will be aiming to cement top position in the Serie A table when they face Parma at their Stadio San Siro on Sunday. The Rossoneri made a flying start to the season, but they need to keep on making progress if they are to put an end to Juventus’ dominance in the Italian top flight. Even though Zlatan Ibrahimovic is unlikely to recover in time to face Parma, the league leaders are seen as hot favourites to win the match. 

Samu Castillejo, who scored as a substitute in the 2-1 win over Sampdoria, is pushing for a start, as well as talented Norway attacker Hauge. The Gli Emiliani, on the other hand, failed to impress in a goalless draw with Benevento, and, no doubt, they face an uphill task in the Stadio San Siro clash. It has to be noted that Milan emerged triumphant in each of the previous three meetings between the two clubs at the venue.",V
483,genoa,2020-12-13,P,-1.2,juventus,-3.8000000000000007,-1.3999999999999997,-0.2,-0.2,-10.200000000000005,-0.8000000000000007,0.0,-0.2,2020-2021,1.0,2.0,"Friday’s football game at Stadio Comunale Luigi Ferraris pits together Genoa and Juventus, the two teams with entirely different ambitions in the season finale. Genoa are fighting hard to avoid relegation, while Juve are eyeing a top-three finish. The Rossoblu aim to make amends for a heart-breaking loss in the Derby della Lanterna, but they will have a mountain to climb against Massimiliano Allegri’s troops. 

All Vanheusden, Rovella, Piccoli, and Cambiaso are sidelined with injuries, but there are no suspended players in the home team. The Bianconeri, on the other hand, booked their place in the Champions League thanks to a 2-1 win over Venezia. Juve aim to overtake Napoli in third position, and they should take advantage of Genoa’s shaky defence. Both Cuadrado and De Sciglio are major doubts, while all Locatelli, Kaio Jorge, Chiesa, and Mckennie remain in the recovery room. ",P
484,napoli,2020-12-13,V,1.0,sampdoria,8.2,3.6,0.0,0.0,9.0,-8.0,-0.8,0.0,2020-2021,3.0,1.0,"After sharing the spoils with Juventus in the Serie A derby, Napoli will be aiming to return to winning ways when they host Sampdoria to their Stadio Diego Armando Maradona on Matchday 21. All Ounas, Koulibaly, and Anguissa are on international duty, while key attacker Victor Osimhen misses out with a broken cheekbone. Since all Meret, Malcuit, Mario Rui, and Lozano have been tested positive for coronavirus, we do not believe that there is a big value in betting on the home side. 

La Samp, on the other hand, suffered a 2-1 loss to Cagliari in their first game of the year. The visitors are desperate to grab something from Sunday’s match, and given the number of absentees in the home team, we are tempted to put our money on draw. Candreva is banned for the visiting side, while both Falcone and Augello are quarantined. All Yoshida, Damsgaard, and Verre miss out with injuries.",N
485,bologna,2020-12-13,P,-0.2000000000000001,roma,-1.8000000000000007,1.0,0.0,0.0,4.0,0.1999999999999993,0.3999999999999999,-0.2,2020-2021,2.0,2.0,"Stadio Renato Dall’Ara will host Wednesday’s football game between Bologna and Roma, the two top-table sides. The Rossoblu aim to build on a hard-fought 1-0 win over Spezia, but the Giallorossi will pose a much bigger threat for the hosts than their previous rivals. Austria international Marko Arnautovic, who scored the winner from the penalty spot at the weekend, will be the man to watch in the home team, while all De Silvestri, Michael, and Skov Olsen should miss out with injuries. 

The Romans, as expected, defeated Torino at home thanks to Tammy Abraham’s goal. Jose Mourinho’s troops are eager to stay in the Champions League, and we are positive that they will go for a win in the midweek clash. Since Bologna are a real force to be reckoned with at home, both teams to score betting option should be considered. Veretout is banned for the match, while all Spinazzola, Villar, and Cristante are in the recovery room. ",N
486,atalanta,2020-12-13,V,0.6000000000000001,fiorentina,6.0,1.2000000000000002,0.2,0.2,-4.600000000000001,2.0,0.0,-0.2,2020-2021,2.0,1.0,"All eyes will be on Gewiss Stadium when Atalanta and Fiorentina face each other in the Serie A round 8. The Orobici aim to overtake Napoli in top position, and we are positive that they will go all guns blazing at the Viola this weekend. Goalkeeper Juan Musso has joined Duvan Zapata and Berat Djimsiti in the treatment room, but there are no suspended players in the home team. 

Fiorentina, on the other hand, proved their worth in a 2-0 home win over Verona, but given their anything but good away record in the 2022/2023 Serie A campaign, we believe that there is a big value in betting on the hosts. To make things even worse for the visiting side, important players Castrovilli, Milenkovic, and Amrabat are out of contention through injuries, as well as Dodo and Gollini.",V
487,cagliari,2020-12-13,P,-1.2000000000000002,inter,-4.800000000000001,-2.2,0.0,0.0,-5.0,-2.0,-0.8,0.0,2020-2021,1.0,2.0,"Sunday’s Serie A game at Unipol Domus pits together Cagliari and Inter, the two teams with entirely different ambitions in the season finale. The Rossoblu are fighting hard to secure the elite division survival, while the Nerazzurri aim to keep their Scudetto hopes alive. Cagliari showed character in a 1-1 draw with Salernitana, with defender Giorgio Altare scoring the equalizer in the stoppage time. 

First-choice goalkeeper Boris Radunovic is banned for the match, while Nandez continues to miss out with injury. Simone Inzaghi’s troops, on the other hand, aim to build on a come-from-behind 4-2 win over Empoli. A lively contest is on the cards in Sardinia, but we are tempted to put our money on the title-chasing visitors who are more of a team than Cagliari. There are no fresh injury worries in the away team ahead of Sunday’s showdown. ",P
488,udinese,2020-12-15,N,0.8,crotone,-1.4000000000000004,-1.0,0.2,0.2,-4.400000000000006,2.6000000000000014,-0.7999999999999998,-0.4,2020-2021,4.0,0.0,"Buoyed by back-to-back wins over Lazio and Torino, Udinese will be aiming to give fans yet another reason for celebration when they host Crotone at their Dacia Arena. The Zebrette have been impressive in front of goal of late, and they are likely to stick to their attacking style of play against Crotone. Arslan returns from suspension for the hosts, while both Jajalo and Prodl are likely to miss the game with injury. 

The Rossonlu, on the other hand, desperately needed a win against Spezia, and they managed to get one. Crotone are high on confidence following their first win of the season, but given Udinese’s current form, we predict that the rock-bottom side will return to Sardinia empty-handed. In their last meeting in the Italian top flight Crotone defeated Udinese 2-1, meaning that the hosts are hungry for revenge. Midfielder Jacopo Petriccione is back from suspension for the visitors.",V
489,benevento,2020-12-15,N,-1.0,lazio,1.4000000000000004,-1.7999999999999998,-0.2,-0.2,-8.0,1.6000000000000014,1.0,0.0,2020-2021,0.0,4.0,"Lazio will be looking to make amends for a 2-1 loss to Verona when they take on Benevento at Stadio Ciro Vigorito. The Biancocelesti have been having ups and downs in the Serie A of late, and it is more than obvious that playing on three fronts is the main reason for Lazio’s anything but good displays in the national championship. Caicedo scored a beautiful goal in the 2-1 loss to the Mastini, but he misses the midweek game through suspension. 

Defender Francesco Acerbi picked up a knock in the last league fixture, and he is unlikely to feature against Benevento. The hosts, on the other hand, failed to turn their dominance into goals in a 1-0 loss to ten-man Sassuolo, but they are surely capable of matching Simone Inzaghi’s troops at home ground. A close encounter is on the cards at Stadio Ciro Vigorito, and we are tempted to put our money on draw.",N
490,juventus,2020-12-16,N,0.6000000000000001,atalanta,1.200000000000001,0.7999999999999998,0.4,0.4,8.799999999999997,-1.8000000000000007,0.3999999999999999,0.4,2020-2021,1.0,0.0,"Juventus will look to recover from a heavy 4-0 loss to Chelsea when they take on Atalanta in a highly-anticipated Serie A clash. The Bianconeri have been showing signs of improvement in the Italian top flight of late, with the team beating both Fiorentina and Lazio in the previous two league fixtures. Paulo Dybala is pushing for a start, whilst all Ramsey, Danilo, and Bernardeschi should miss out through injuries. 

The Orobici, on the other hand, faced no difficulties in a 5-2 win over Spezia. Atalanta head into the match following a thrilling Champions League draw (3-3) with Young Boys, and given their attacking potential, both teams to score betting option should be considered. All Zappacosta, Gosens, Lovato, and Hateboer are out of contention through injuries for the visiting side. In their last meeting at the venue the two sides played out a 1-1 draw. ",N
491,fiorentina,2020-12-16,N,-0.3999999999999999,sassuolo,1.0,1.2000000000000002,-0.2,-0.2,1.7999999999999972,-1.4000000000000004,-0.2000000000000001,-0.2,2020-2021,1.0,2.0,"Fiorentina and Sassuolo take on each other at Stadio Artemio Franchi in what is expected to be one of the most exciting games of Sunday’s program. The Viola are eyeing their fourth consecutive league win, and they are likely to stick to their attacking style of play. Serie A top scorer Dusan Vlahovic, who scored a brace at the weekend, will be the man to watch in the home team, while Bartlomiej Dragowski should be the only absentee in the home team. 

The Neroverdi, on the other hand, aim to build on a 2-1 win over Lazio. Since Sassuolo are likely to adopt an attack-minded approach as well, we believe that over 2.5 goals betting option should be considered. Ayhan is banne for the visitors, while both Djuricic and Obiang remain in the recovery room through different reasons. ",V
492,genoa,2020-12-16,N,-1.4,milan,-11.999999999999998,-2.2,-0.4,-0.8,-10.4,-0.7999999999999989,0.0,0.2,2020-2021,1.0,3.0,"After suffering a shocking 3-1 loss to Sassuolo at the weekend, Milan will look to stay in the Scudetto race when they take on Genoa at Stadio Luigi Ferraris on Matchday 15. The Rossoneri suffered a dip in form in the Serie A, but this game could be the turning point for Zlatan Ibrahimovic and Co. Captain Alessio Romagnoli is banned for the match, while all Calabria, Castillejo, Giroud, and Rebic remain in the recovery room. 

Ivory Coast international Franck Kessie is widely expected to return to the starting XI. The Rossoblu, on the other hand, did well to hold Udinese to a goalless draw at Dacia Arena, but they will have a much bigger fish to fry against Milan. Since the Rossoneri are desperate to return to winning ways, we believe that punters from all around the globe can find value in betting on the visitors. All Caicedo, Criscito, Destro, Fares, and Maksimovic are likely to miss the game with injuries.",P
493,parma,2020-12-16,N,-0.3999999999999999,cagliari,-4.6000000000000005,-1.8,-0.2,-0.2,-0.6000000000000014,3.6,1.2,0.0,2020-2021,1.0,2.0,"Parma were on the verge of beating Milan at Stadio San Siro in their last league fixture, but Theo Hernandez eventually scored a late goal to save one point for the Rossoneri. The Gli Emiliani once again proved their worth in the game against the title-chasing team, with the team extending their unbeaten run in all competitions to four games. 

Parma aim to climb to the top half of the table, and they are surely capable of beating Cagliari, who are low on confidence following a heart-breaking 3-1 loss to Inter. The Sardinians are on a four-game winless run in the Serie A, and given Parma’s display in the draw with Milan, home win should be considered. Fabio Liverani can count on key players for the midweek clash, which is yet another reason why we are tempted to put our money on the hosts. ",V
