,Squadra,Data,Girone,Stadio,Risultato,Rf,Avversario,Rs,Tiri,Tiri.1,Rigori,Rig T,Compl,Tent,Angoli,Poss.,Falli,Amm.,Esp.
16,Sampdoria,10-12-2021,Giornata n. 17,Ospiti,V,3,Genoa,1,14.0,5.0,0,0,284.0,423.0,3.0,46.0,18.0,2,0
17,Sampdoria,19-12-2021,Giornata n. 18,Casa,N,1,Venezia,1,18.0,7.0,0,0,324.0,440.0,4.0,50.0,10.0,2,0
18,Sampdoria,22-12-2021,Giornata n. 19,Ospiti,N,1,Roma,1,9.0,2.0,0,0,389.0,493.0,2.0,46.0,10.0,3,0
19,Sampdoria,06-01-2022,Giornata n. 20,Casa,P,1,Cagliari,2,4.0,2.0,0,0,369.0,496.0,0.0,49.0,14.0,1,1
20,Sampdoria,09-01-2022,Giornata n. 21,Ospiti,P,0,Napoli,1,11.0,1.0,0,0,272.0,346.0,0.0,31.0,12.0,2,0
21,Sampdoria,15-01-2022,Giornata n. 22,Casa,P,1,Torino,2,11.0,3.0,0,0,211.0,332.0,3.0,37.0,13.0,0,0
22,Sampdoria,23-01-2022,Giornata n. 23,Ospiti,P,0,Spezia,1,8.0,0.0,0,0,439.0,557.0,4.0,60.0,11.0,4,1
23,Sampdoria,06-02-2022,Giornata n. 24,Casa,V,4,Sassuolo,0,10.0,6.0,1,1,262.0,356.0,3.0,40.0,17.0,2,0
24,Sampdoria,13-02-2022,Giornata n. 25,Ospiti,P,0,Milan,1,4.0,1.0,0,0,410.0,505.0,0.0,50.0,14.0,1,0
25,Sampdoria,19-02-2022,Giornata n. 26,Casa,V,2,Empoli,0,8.0,3.0,0,0,296.0,391.0,3.0,42.0,17.0,4,0
26,Sampdoria,28-02-2022,Giornata n. 27,Ospiti,P,0,Atalanta,4,6.0,1.0,0,0,407.0,514.0,1.0,44.0,8.0,2,0
27,Sampdoria,05-03-2022,Giornata n. 28,Ospiti,P,1,Udinese,2,8.0,3.0,0,0,413.0,535.0,4.0,57.0,15.0,2,0
28,Sampdoria,12-03-2022,Giornata n. 29,Casa,P,1,Juventus,3,16.0,4.0,0,1,490.0,561.0,9.0,49.0,7.0,0,0
29,Sampdoria,20-03-2022,Giornata n. 30,Ospiti,V,2,Venezia,0,8.0,4.0,0,0,348.0,457.0,4.0,53.0,24.0,1,0
30,Sampdoria,03-04-2022,Giornata n. 31,Casa,P,0,Roma,1,8.0,3.0,0,0,379.0,483.0,4.0,49.0,16.0,2,0
31,Sampdoria,11-04-2022,Giornata n. 32,Ospiti,P,0,Bologna,2,9.0,2.0,0,0,403.0,495.0,0.0,47.0,12.0,2,0
32,Sampdoria,16-04-2022,Giornata n. 33,Casa,P,1,Salernitana,2,5.0,1.0,0,0,537.0,652.0,5.0,67.0,18.0,1,0
33,Sampdoria,23-04-2022,Giornata n. 34,Ospiti,N,1,Hellas Verona,1,3.0,2.0,0,1,271.0,394.0,5.0,43.0,16.0,3,0
34,Sampdoria,30-04-2022,Giornata n. 35,Casa,V,1,Genoa,0,10.0,2.0,0,0,261.0,374.0,1.0,48.0,19.0,3,0
35,Sampdoria,07-05-2022,Giornata n. 36,Ospiti,P,0,Lazio,2,9.0,2.0,0,0,411.0,515.0,0.0,40.0,10.0,1,0
36,Sampdoria,16-05-2022,Giornata n. 37,Casa,V,4,Fiorentina,1,13.0,5.0,0,0,232.0,309.0,4.0,37.0,19.0,3,1
37,Sampdoria,22-05-2022,Giornata n. 38,Ospiti,P,0,Inter,3,8.0,3.0,0,0,445.0,498.0,2.0,42.0,13.0,2,0
0,Sassuolo,21-08-2021,Giornata n. 1,Ospiti,V,3,Hellas Verona,2,18.0,7.0,0,0,481.0,540.0,4.0,60.0,15.0,2,0
1,Sassuolo,29-08-2021,Giornata n. 2,Casa,N,0,Sampdoria,0,19.0,5.0,0,0,529.0,627.0,8.0,63.0,9.0,2,0
2,Sassuolo,12-09-2021,Giornata n. 3,Ospiti,P,1,Roma,2,14.0,7.0,0,0,438.0,508.0,6.0,51.0,11.0,1,0
3,Sassuolo,17-09-2021,Giornata n. 4,Casa,P,0,Torino,1,10.0,2.0,0,0,390.0,485.0,6.0,52.0,9.0,0,0
4,Sassuolo,21-09-2021,Giornata n. 5,Ospiti,P,1,Atalanta,2,8.0,1.0,0,0,431.0,542.0,5.0,53.0,18.0,2,0
5,Sassuolo,26-09-2021,Giornata n. 6,Casa,V,1,Salernitana,0,17.0,6.0,0,0,409.0,491.0,4.0,57.0,17.0,3,0
6,Sassuolo,02-10-2021,Giornata n. 7,Casa,P,1,Inter,2,11.0,7.0,1,1,432.0,524.0,6.0,55.0,11.0,4,0
7,Sassuolo,17-10-2021,Giornata n. 8,Ospiti,N,2,Genoa,2,15.0,5.0,0,0,439.0,517.0,1.0,57.0,22.0,4,0
8,Sassuolo,23-10-2021,Giornata n. 9,Casa,V,3,Venezia,1,14.0,7.0,0,0,584.0,654.0,5.0,63.0,14.0,1,0
9,Sassuolo,27-10-2021,Giornata n. 10,Ospiti,V,2,Juventus,1,8.0,4.0,0,0,346.0,426.0,4.0,43.0,18.0,5,0
10,Sassuolo,31-10-2021,Giornata n. 11,Casa,P,1,Empoli,2,15.0,5.0,0,0,471.0,549.0,4.0,57.0,20.0,4,0
11,Sassuolo,07-11-2021,Giornata n. 12,Ospiti,P,2,Udinese,3,10.0,4.0,0,0,513.0,616.0,5.0,62.0,15.0,3,0
12,Sassuolo,21-11-2021,Giornata n. 13,Casa,N,2,Cagliari,2,19.0,3.0,1,1,469.0,545.0,6.0,58.0,13.0,1,0
13,Sassuolo,28-11-2021,Giornata n. 14,Ospiti,V,3,Milan,1,15.0,5.0,0,0,367.0,458.0,6.0,50.0,8.0,2,0
14,Sassuolo,01-12-2021,Giornata n. 15,Casa,N,2,Napoli,2,9.0,7.0,0,0,441.0,508.0,5.0,50.0,11.0,4,0
15,Sassuolo,05-12-2021,Giornata n. 16,Ospiti,N,2,Spezia,2,20.0,5.0,0,0,566.0,649.0,5.0,65.0,10.0,3,0
16,Sassuolo,12-12-2021,Giornata n. 17,Casa,V,2,Lazio,1,17.0,6.0,0,0,589.0,679.0,6.0,59.0,9.0,1,1
17,Sassuolo,19-12-2021,Giornata n. 18,Ospiti,N,2,Fiorentina,2,8.0,4.0,0,0,343.0,425.0,3.0,43.0,18.0,5,0
18,Sassuolo,22-12-2021,Giornata n. 19,Casa,P,0,Bologna,3,13.0,5.0,0,0,477.0,566.0,5.0,59.0,15.0,1,0
19,Sassuolo,06-01-2022,Giornata n. 20,Casa,N,1,Genoa,1,28.0,7.0,0,0,718.0,810.0,7.0,74.0,8.0,3,0
20,Sassuolo,09-01-2022,Giornata n. 21,Ospiti,V,5,Empoli,1,24.0,12.0,1,1,501.0,584.0,5.0,55.0,17.0,3,0
21,Sassuolo,16-01-2022,Giornata n. 22,Casa,P,2,Hellas Verona,4,14.0,5.0,0,0,378.0,489.0,9.0,55.0,6.0,2,0
22,Sassuolo,23-01-2022,Giornata n. 23,Ospiti,N,1,Torino,1,6.0,1.0,0,0,335.0,442.0,3.0,50.0,18.0,3,0
23,Sassuolo,06-02-2022,Giornata n. 24,Ospiti,P,0,Sampdoria,4,25.0,9.0,0,0,450.0,533.0,9.0,60.0,15.0,2,0
24,Sassuolo,13-02-2022,Giornata n. 25,Casa,N,2,Roma,2,12.0,3.0,0,0,345.0,425.0,4.0,46.0,12.0,4,1
25,Sassuolo,20-02-2022,Giornata n. 26,Ospiti,V,2,Inter,0,13.0,5.0,0,0,367.0,447.0,3.0,42.0,14.0,2,0
26,Sassuolo,26-02-2022,Giornata n. 27,Casa,V,2,Fiorentina,1,16.0,6.0,0,0,376.0,450.0,6.0,49.0,14.0,1,0
27,Sassuolo,06-03-2022,Giornata n. 28,Ospiti,V,4,Venezia,1,13.0,7.0,3,3,433.0,520.0,6.0,55.0,15.0,1,0
28,Sassuolo,12-03-2022,Giornata n. 29,Ospiti,N,2,Salernitana,2,20.0,7.0,0,0,455.0,527.0,5.0,53.0,16.0,4,1
29,Sassuolo,18-03-2022,Giornata n. 30,Casa,V,4,Spezia,1,14.0,6.0,1,1,490.0,578.0,6.0,58.0,14.0,2,0
30,Sassuolo,02-04-2022,Giornata n. 31,Ospiti,P,1,Lazio,2,20.0,5.0,0,0,494.0,554.0,3.0,46.0,8.0,3,0
31,Sassuolo,10-04-2022,Giornata n. 32,Casa,V,2,Atalanta,1,14.0,7.0,0,0,442.0,526.0,8.0,51.0,19.0,2,0
32,Sassuolo,16-04-2022,Giornata n. 33,Ospiti,P,0,Cagliari,1,8.0,2.0,0,0,444.0,563.0,3.0,63.0,11.0,2,0
33,Sassuolo,25-04-2022,Giornata n. 34,Casa,P,1,Juventus,2,22.0,7.0,0,0,619.0,691.0,6.0,62.0,16.0,2,1
34,Sassuolo,30-04-2022,Giornata n. 35,Ospiti,P,1,Napoli,6,13.0,4.0,0,0,445.0,507.0,3.0,47.0,11.0,3,0
35,Sassuolo,07-05-2022,Giornata n. 36,Casa,N,1,Udinese,1,15.0,5.0,0,0,491.0,573.0,6.0,59.0,12.0,2,0
36,Sassuolo,15-05-2022,Giornata n. 37,Ospiti,V,3,Bologna,1,16.0,7.0,0,0,325.0,405.0,9.0,45.0,11.0,1,0
37,Sassuolo,22-05-2022,Giornata n. 38,Casa,P,0,Milan,3,15.0,3.0,0,0,372.0,426.0,3.0,52.0,8.0,2,0
0,Spezia,23-08-2021,Giornata n. 1,Ospiti,N,2,Cagliari,2,12.0,4.0,0,0,275.0,356.0,4.0,41.0,18.0,3,0
1,Spezia,28-08-2021,Giornata n. 2,Ospiti,P,1,Lazio,6,5.0,2.0,0,0,376.0,455.0,2.0,39.0,10.0,2,1
2,Spezia,12-09-2021,Giornata n. 3,Casa,P,0,Udinese,1,20.0,5.0,0,0,432.0,520.0,4.0,56.0,13.0,1,0
3,Spezia,19-09-2021,Giornata n. 4,Ospiti,V,2,Venezia,1,12.0,3.0,0,0,403.0,522.0,10.0,55.0,11.0,1,0
4,Spezia,22-09-2021,Giornata n. 5,Casa,P,2,Juventus,3,10.0,4.0,0,0,293.0,376.0,5.0,41.0,15.0,2,0
5,Spezia,25-09-2021,Giornata n. 6,Casa,P,1,Milan,2,8.0,2.0,0,0,242.0,319.0,2.0,36.0,13.0,2,0
6,Spezia,03-10-2021,Giornata n. 7,Ospiti,P,0,Hellas Verona,4,12.0,4.0,0,0,444.0,525.0,5.0,55.0,12.0,1,1
7,Spezia,16-10-2021,Giornata n. 8,Casa,V,2,Salernitana,1,18.0,5.0,0,0,384.0,505.0,10.0,59.0,16.0,2,0
8,Spezia,22-10-2021,Giornata n. 9,Ospiti,P,1,Sampdoria,2,17.0,7.0,0,0,571.0,700.0,8.0,70.0,9.0,1,0
9,Spezia,26-10-2021,Giornata n. 10,Casa,N,1,Genoa,1,13.0,3.0,0,0,319.0,436.0,3.0,47.0,15.0,2,0
10,Spezia,31-10-2021,Giornata n. 11,Ospiti,P,0,Fiorentina,3,3.0,0.0,0,0,334.0,403.0,4.0,45.0,23.0,3,0
11,Spezia,06-11-2021,Giornata n. 12,Casa,V,1,Torino,0,7.0,3.0,0,0,255.0,360.0,2.0,41.0,16.0,3,0
12,Spezia,20-11-2021,Giornata n. 13,Ospiti,P,2,Atalanta,5,10.0,5.0,0,0,417.0,519.0,6.0,50.0,13.0,3,0
13,Spezia,28-11-2021,Giornata n. 14,Casa,P,0,Bologna,1,14.0,6.0,0,0,330.0,419.0,3.0,43.0,17.0,3,0
14,Spezia,01-12-2021,Giornata n. 15,Ospiti,P,0,Inter,2,7.0,4.0,0,0,334.0,411.0,1.0,37.0,14.0,2,0
15,Spezia,05-12-2021,Giornata n. 16,Casa,N,2,Sassuolo,2,9.0,4.0,0,0,264.0,352.0,2.0,35.0,15.0,4,0
16,Spezia,13-12-2021,Giornata n. 17,Ospiti,P,0,Roma,2,8.0,2.0,0,0,411.0,505.0,4.0,48.0,8.0,1,0
17,Spezia,19-12-2021,Giornata n. 18,Casa,N,1,Empoli,1,9.0,2.0,0,0,220.0,298.0,3.0,34.0,24.0,3,0
18,Spezia,22-12-2021,Giornata n. 19,Ospiti,V,1,Napoli,0,8.0,0.0,0,0,261.0,355.0,5.0,35.0,13.0,3,0
19,Spezia,06-01-2022,Giornata n. 20,Casa,P,1,Hellas Verona,2,9.0,3.0,0,0,228.0,348.0,6.0,40.0,13.0,3,1
20,Spezia,09-01-2022,Giornata n. 21,Ospiti,V,1,Genoa,0,17.0,9.0,0,0,354.0,467.0,4.0,46.0,17.0,3,0
21,Spezia,17-01-2022,Giornata n. 22,Ospiti,V,2,Milan,1,10.0,6.0,0,0,274.0,367.0,1.0,40.0,18.0,5,0
22,Spezia,23-01-2022,Giornata n. 23,Casa,V,1,Sampdoria,0,7.0,2.0,0,0,275.0,368.0,2.0,40.0,25.0,2,0
23,Spezia,07-02-2022,Giornata n. 24,Ospiti,N,2,Salernitana,2,11.0,0.0,2,2,299.0,396.0,6.0,44.0,22.0,3,0
24,Spezia,14-02-2022,Giornata n. 25,Casa,P,1,Fiorentina,2,9.0,1.0,0,0,192.0,263.0,4.0,33.0,20.0,2,0
25,Spezia,21-02-2022,Giornata n. 26,Ospiti,P,1,Bologna,2,6.0,2.0,0,0,263.0,360.0,0.0,39.0,16.0,1,0
26,Spezia,27-02-2022,Giornata n. 27,Casa,P,0,Roma,1,9.0,3.0,0,0,270.0,365.0,1.0,36.0,13.0,5,1
27,Spezia,06-03-2022,Giornata n. 28,Ospiti,P,0,Juventus,1,9.0,4.0,0,0,392.0,475.0,4.0,44.0,13.0,1,0
28,Spezia,12-03-2022,Giornata n. 29,Casa,V,2,Cagliari,0,14.0,8.0,0,1,220.0,350.0,5.0,43.0,13.0,1,0
29,Spezia,18-03-2022,Giornata n. 30,Ospiti,P,1,Sassuolo,4,6.0,1.0,0,0,333.0,426.0,2.0,42.0,18.0,3,0
30,Spezia,02-04-2022,Giornata n. 31,Casa,V,1,Venezia,0,11.0,4.0,0,0,332.0,453.0,5.0,53.0,18.0,3,0
31,Spezia,09-04-2022,Giornata n. 32,Ospiti,N,0,Empoli,0,11.0,4.0,0,0,251.0,357.0,4.0,43.0,21.0,2,0
32,Spezia,15-04-2022,Giornata n. 33,Casa,P,1,Inter,3,11.0,3.0,0,0,229.0,334.0,6.0,34.0,13.0,2,0
33,Spezia,23-04-2022,Giornata n. 34,Ospiti,P,1,Torino,2,6.0,1.0,1,1,323.0,443.0,6.0,45.0,17.0,2,0
34,Spezia,30-04-2022,Giornata n. 35,Casa,P,3,Lazio,4,9.0,3.0,0,0,196.0,296.0,4.0,30.0,17.0,3,0
35,Spezia,08-05-2022,Giornata n. 36,Casa,P,1,Atalanta,3,5.0,1.0,0,0,236.0,321.0,0.0,34.0,10.0,2,0
36,Spezia,14-05-2022,Giornata n. 37,Ospiti,V,3,Udinese,2,10.0,7.0,0,1,244.0,358.0,2.0,39.0,11.0,2,0
37,Spezia,22-05-2022,Giornata n. 38,Casa,P,0,Napoli,3,16.0,4.0,0,0,283.0,346.0,4.0,32.0,12.0,1,0
0,Torino,21-08-2021,Giornata n. 1,Casa,P,1,Atalanta,2,21.0,7.0,0,0,304.0,413.0,5.0,47.0,17.0,2,0
1,Torino,28-08-2021,Giornata n. 2,Ospiti,P,1,Fiorentina,2,5.0,1.0,0,0,236.0,325.0,3.0,41.0,30.0,5,0
2,Torino,12-09-2021,Giornata n. 3,Casa,V,4,Salernitana,0,15.0,5.0,0,0,453.0,544.0,7.0,60.0,11.0,0,0
3,Torino,17-09-2021,Giornata n. 4,Ospiti,V,1,Sassuolo,0,18.0,3.0,0,0,361.0,445.0,3.0,48.0,24.0,4,0
4,Torino,23-09-2021,Giornata n. 5,Casa,N,1,Lazio,1,16.0,5.0,0,0,313.0,416.0,6.0,45.0,21.0,3,0
5,Torino,27-09-2021,Giornata n. 6,Ospiti,N,1,Venezia,1,8.0,3.0,0,0,417.0,521.0,1.0,56.0,20.0,4,1
6,Torino,02-10-2021,Giornata n. 7,Casa,P,0,Juventus,1,13.0,2.0,0,0,347.0,452.0,4.0,48.0,23.0,3,0
7,Torino,17-10-2021,Giornata n. 8,Ospiti,P,0,Napoli,1,11.0,3.0,0,0,306.0,418.0,4.0,49.0,25.0,4,0
8,Torino,22-10-2021,Giornata n. 9,Casa,V,3,Genoa,2,17.0,6.0,0,0,377.0,491.0,2.0,58.0,19.0,2,0
9,Torino,26-10-2021,Giornata n. 10,Ospiti,P,0,Milan,1,13.0,2.0,0,0,415.0,519.0,5.0,56.0,22.0,3,0
10,Torino,30-10-2021,Giornata n. 11,Casa,V,3,Sampdoria,0,16.0,5.0,0,0,515.0,620.0,4.0,63.0,20.0,2,0
11,Torino,06-11-2021,Giornata n. 12,Ospiti,P,0,Spezia,1,10.0,1.0,0,0,420.0,522.0,3.0,59.0,19.0,3,0
12,Torino,22-11-2021,Giornata n. 13,Casa,V,2,Udinese,1,14.0,3.0,0,0,367.0,479.0,4.0,51.0,20.0,1,0
13,Torino,28-11-2021,Giornata n. 14,Ospiti,P,0,Roma,1,18.0,3.0,0,0,540.0,648.0,9.0,68.0,11.0,1,0
14,Torino,02-12-2021,Giornata n. 15,Casa,N,2,Empoli,2,10.0,3.0,0,0,259.0,338.0,1.0,41.0,8.0,1,1
15,Torino,06-12-2021,Giornata n. 16,Ospiti,N,1,Cagliari,1,8.0,3.0,0,0,285.0,408.0,2.0,48.0,28.0,4,0
16,Torino,12-12-2021,Giornata n. 17,Casa,V,2,Bologna,1,16.0,7.0,0,0,330.0,439.0,5.0,49.0,18.0,2,0
17,Torino,19-12-2021,Giornata n. 18,Casa,V,1,Hellas Verona,0,8.0,1.0,0,0,506.0,621.0,5.0,66.0,15.0,1,0
18,Torino,22-12-2021,Giornata n. 19,Ospiti,P,0,Inter,1,12.0,3.0,0,0,342.0,454.0,4.0,46.0,19.0,0,0
19,Torino,10-01-2022,Giornata n. 21,Casa,V,4,Fiorentina,0,9.0,6.0,0,0,314.0,417.0,1.0,45.0,19.0,2,0
20,Torino,15-01-2022,Giornata n. 22,Ospiti,V,2,Sampdoria,1,20.0,12.0,0,0,448.0,571.0,10.0,63.0,14.0,2,0
21,Torino,23-01-2022,Giornata n. 23,Casa,N,1,Sassuolo,1,21.0,6.0,0,0,341.0,447.0,4.0,50.0,25.0,3,0
22,Torino,06-02-2022,Giornata n. 24,Ospiti,P,0,Udinese,2,5.0,1.0,0,0,356.0,479.0,3.0,58.0,22.0,5,1
23,Torino,12-02-2022,Giornata n. 25,Casa,P,1,Venezia,2,14.0,2.0,0,0,406.0,520.0,8.0,67.0,16.0,2,0
24,Torino,18-02-2022,Giornata n. 26,Ospiti,N,1,Juventus,1,10.0,3.0,0,0,391.0,489.0,9.0,54.0,20.0,2,0
25,Torino,27-02-2022,Giornata n. 27,Casa,P,1,Cagliari,2,15.0,6.0,0,0,319.0,467.0,4.0,57.0,21.0,2,0
26,Torino,06-03-2022,Giornata n. 28,Ospiti,N,0,Bologna,0,13.0,2.0,0,0,250.0,357.0,7.0,48.0,16.0,3,0
27,Torino,13-03-2022,Giornata n. 29,Casa,N,1,Inter,1,13.0,3.0,0,0,323.0,424.0,3.0,44.0,17.0,1,0
28,Torino,18-03-2022,Giornata n. 30,Ospiti,P,0,Genoa,1,9.0,3.0,0,0,605.0,692.0,3.0,74.0,19.0,3,0
29,Torino,02-04-2022,Giornata n. 31,Ospiti,V,1,Salernitana,0,7.0,4.0,1,1,269.0,368.0,2.0,47.0,29.0,4,0
30,Torino,10-04-2022,Giornata n. 32,Casa,N,0,Milan,0,14.0,3.0,0,0,268.0,361.0,6.0,43.0,19.0,2,0
31,Torino,16-04-2022,Giornata n. 33,Ospiti,N,1,Lazio,1,12.0,4.0,0,0,483.0,553.0,7.0,52.0,12.0,2,0
32,Torino,23-04-2022,Giornata n. 34,Casa,V,2,Spezia,1,14.0,5.0,1,1,441.0,539.0,5.0,55.0,11.0,1,0
33,Torino,27-04-2022,Giornata n. 20,Ospiti,N,4,Atalanta,4,3.0,2.0,2,2,376.0,472.0,0.0,51.0,13.0,2,0
34,Torino,01-05-2022,Giornata n. 35,Ospiti,V,3,Empoli,1,11.0,1.0,2,2,394.0,493.0,4.0,61.0,12.0,2,0
35,Torino,07-05-2022,Giornata n. 36,Casa,P,0,Napoli,1,10.0,3.0,0,0,295.0,383.0,5.0,43.0,19.0,2,0
36,Torino,14-05-2022,Giornata n. 37,Ospiti,V,1,Hellas Verona,0,11.0,5.0,0,0,336.0,437.0,4.0,54.0,20.0,2,0
37,Torino,20-05-2022,Giornata n. 38,Casa,P,0,Roma,3,13.0,2.0,0,0,444.0,522.0,5.0,58.0,11.0,2,0
0,Udinese,22-08-2021,Giornata n. 1,Casa,N,2,Juventus,2,11.0,5.0,1,1,363.0,433.0,3.0,44.0,14.0,1,0
1,Udinese,27-08-2021,Giornata n. 2,Casa,V,3,Venezia,0,21.0,10.0,0,0,369.0,464.0,7.0,45.0,13.0,2,0
2,Udinese,12-09-2021,Giornata n. 3,Ospiti,V,1,Spezia,0,9.0,4.0,0,0,332.0,405.0,5.0,44.0,18.0,2,0
3,Udinese,20-09-2021,Giornata n. 4,Casa,P,0,Napoli,4,9.0,1.0,0,0,346.0,403.0,2.0,37.0,12.0,2,0
4,Udinese,23-09-2021,Giornata n. 5,Ospiti,P,0,Roma,1,8.0,2.0,0,0,421.0,511.0,6.0,48.0,8.0,1,0
5,Udinese,26-09-2021,Giornata n. 6,Casa,P,0,Fiorentina,1,12.0,5.0,0,0,423.0,506.0,4.0,46.0,17.0,2,0
6,Udinese,03-10-2021,Giornata n. 7,Ospiti,N,3,Sampdoria,3,18.0,7.0,0,0,294.0,382.0,8.0,46.0,19.0,5,0
7,Udinese,17-10-2021,Giornata n. 8,Casa,N,1,Bologna,1,10.0,2.0,0,0,295.0,370.0,2.0,41.0,16.0,3,1
8,Udinese,24-10-2021,Giornata n. 9,Ospiti,N,1,Atalanta,1,9.0,3.0,0,0,239.0,333.0,3.0,33.0,17.0,2,0
9,Udinese,27-10-2021,Giornata n. 10,Casa,N,1,Hellas Verona,1,16.0,5.0,0,0,202.0,305.0,7.0,34.0,15.0,1,0
10,Udinese,31-10-2021,Giornata n. 11,Ospiti,P,0,Inter,2,9.0,5.0,0,0,267.0,350.0,4.0,34.0,16.0,2,0
11,Udinese,07-11-2021,Giornata n. 12,Casa,V,3,Sassuolo,2,13.0,2.0,0,0,285.0,378.0,1.0,38.0,14.0,3,1
12,Udinese,22-11-2021,Giornata n. 13,Ospiti,P,1,Torino,2,18.0,7.0,0,0,351.0,461.0,7.0,49.0,21.0,3,0
13,Udinese,28-11-2021,Giornata n. 14,Casa,N,0,Genoa,0,16.0,3.0,0,0,323.0,416.0,8.0,43.0,19.0,3,0
14,Udinese,02-12-2021,Giornata n. 15,Ospiti,N,4,Lazio,4,13.0,5.0,0,0,299.0,374.0,4.0,38.0,12.0,5,2
15,Udinese,06-12-2021,Giornata n. 16,Ospiti,P,1,Empoli,3,19.0,8.0,0,0,319.0,411.0,6.0,43.0,20.0,3,0
16,Udinese,11-12-2021,Giornata n. 17,Casa,N,1,Milan,1,11.0,6.0,0,0,259.0,348.0,3.0,34.0,21.0,2,1
17,Udinese,18-12-2021,Giornata n. 18,Ospiti,V,4,Cagliari,0,10.0,5.0,0,0,355.0,448.0,2.0,45.0,15.0,2,0
18,Udinese,09-01-2022,Giornata n. 21,Casa,P,2,Atalanta,6,8.0,4.0,0,0,349.0,453.0,2.0,40.0,10.0,2,0
19,Udinese,15-01-2022,Giornata n. 22,Ospiti,P,0,Juventus,2,16.0,3.0,0,0,296.0,371.0,6.0,34.0,10.0,2,0
20,Udinese,22-01-2022,Giornata n. 23,Ospiti,N,0,Genoa,0,2.0,0.0,0,0,205.0,351.0,4.0,48.0,18.0,4,0
21,Udinese,06-02-2022,Giornata n. 24,Casa,V,2,Torino,0,10.0,2.0,1,1,220.0,347.0,8.0,42.0,11.0,3,0
22,Udinese,13-02-2022,Giornata n. 25,Ospiti,P,0,Hellas Verona,4,21.0,6.0,0,0,354.0,487.0,7.0,56.0,8.0,1,0
23,Udinese,20-02-2022,Giornata n. 26,Casa,N,1,Lazio,1,12.0,2.0,0,0,325.0,407.0,2.0,41.0,24.0,3,0
24,Udinese,25-02-2022,Giornata n. 27,Ospiti,N,1,Milan,1,11.0,6.0,0,0,247.0,328.0,4.0,38.0,19.0,4,0
25,Udinese,05-03-2022,Giornata n. 28,Casa,V,2,Sampdoria,1,20.0,5.0,0,0,281.0,404.0,11.0,43.0,20.0,5,0
26,Udinese,13-03-2022,Giornata n. 29,Casa,N,1,Roma,1,11.0,5.0,0,0,285.0,367.0,6.0,37.0,17.0,3,0
27,Udinese,19-03-2022,Giornata n. 30,Ospiti,P,1,Napoli,2,10.0,3.0,0,0,264.0,354.0,4.0,36.0,13.0,2,1
28,Udinese,03-04-2022,Giornata n. 31,Casa,V,5,Cagliari,1,24.0,11.0,0,0,392.0,469.0,2.0,51.0,20.0,2,0
29,Udinese,10-04-2022,Giornata n. 32,Ospiti,V,2,Venezia,1,15.0,4.0,1,1,261.0,367.0,11.0,48.0,14.0,2,0
30,Udinese,16-04-2022,Giornata n. 33,Casa,V,4,Empoli,1,13.0,5.0,0,0,248.0,319.0,4.0,39.0,21.0,1,0
31,Udinese,20-04-2022,Giornata n. 19,Casa,P,0,Salernitana,1,12.0,3.0,0,0,320.0,435.0,9.0,54.0,23.0,3,0
32,Udinese,24-04-2022,Giornata n. 34,Ospiti,N,2,Bologna,2,17.0,5.0,0,0,306.0,392.0,4.0,45.0,23.0,2,0
33,Udinese,27-04-2022,Giornata n. 20,Ospiti,V,4,Fiorentina,0,17.0,8.0,0,0,146.0,229.0,2.0,28.0,25.0,4,0
34,Udinese,01-05-2022,Giornata n. 35,Casa,P,1,Inter,2,8.0,5.0,0,0,385.0,466.0,5.0,48.0,15.0,2,0
35,Udinese,07-05-2022,Giornata n. 36,Ospiti,N,1,Sassuolo,1,13.0,6.0,0,0,308.0,393.0,9.0,41.0,18.0,2,0
36,Udinese,14-05-2022,Giornata n. 37,Casa,P,2,Spezia,3,17.0,6.0,0,0,463.0,561.0,4.0,61.0,18.0,3,0
37,Udinese,22-05-2022,Giornata n. 38,Ospiti,V,4,Salernitana,0,18.0,10.0,0,1,395.0,481.0,1.0,48.0,15.0,1,0
0,Venezia,22-08-2021,Giornata n. 1,Ospiti,P,0,Napoli,2,8.0,4.0,0,0,395.0,454.0,2.0,44.0,23.0,7,0
1,Venezia,27-08-2021,Giornata n. 2,Ospiti,P,0,Udinese,3,11.0,3.0,0,0,473.0,556.0,2.0,55.0,9.0,3,0
2,Venezia,11-09-2021,Giornata n. 3,Ospiti,V,2,Empoli,1,10.0,3.0,0,0,199.0,275.0,2.0,31.0,25.0,5,0
3,Venezia,19-09-2021,Giornata n. 4,Casa,P,1,Spezia,2,14.0,3.0,0,0,320.0,425.0,3.0,45.0,15.0,4,0
4,Venezia,22-09-2021,Giornata n. 5,Ospiti,P,0,Milan,2,8.0,2.0,0,0,257.0,340.0,4.0,33.0,14.0,2,0
5,Venezia,27-09-2021,Giornata n. 6,Casa,N,1,Torino,1,6.0,0.0,1,1,300.0,404.0,4.0,44.0,9.0,1,0
6,Venezia,01-10-2021,Giornata n. 7,Ospiti,N,1,Cagliari,1,12.0,4.0,0,0,455.0,548.0,4.0,58.0,20.0,5,0
7,Venezia,18-10-2021,Giornata n. 8,Casa,V,1,Fiorentina,0,4.0,2.0,0,0,294.0,396.0,2.0,39.0,16.0,2,0
8,Venezia,23-10-2021,Giornata n. 9,Ospiti,P,1,Sassuolo,3,7.0,1.0,0,0,304.0,388.0,4.0,37.0,17.0,2,0
